City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Weather
205,Carangola,BR,2021-07-22 16:51:36,-20.7331,-42.0294,76.95,45,3,6.53,clear sky
206,Nizwa,OM,2021-07-22 16:50:16,22.9333,57.5333,79.09,73,100,5.28,overcast clouds
207,Dali,CN,2021-07-22 16:51:37,25.7,100.1833,63.66,87,94,3.58,overcast clouds
208,Yueyang,CN,2021-07-22 16:50:49,29.3333,113.0919,77.85,79,57,6.06,broken clouds
209,Novobirilyussy,RU,2021-07-22 16:51:37,56.9514,90.6661,60.19,78,33,4.54,scattered clouds
210,Tilichiki,RU,2021-07-22 16:51:37,60.4667,166.1,53.01,73,99,1.77,overcast clouds
211,Cap Malheureux,MU,2021-07-22 16:48:43,-19.9842,57.6142,70.47,71,12,11.99,few clouds
212,Trinidad,BO,2021-07-22 16:51:38,-14.8333,-64.9,82.38,47,0,3.44,clear sky
213,Pangai,TO,2021-07-22 16:51:38,-19.8,-174.35,76.66,80,100,10.47,overcast clouds
214,Meulaboh,ID,2021-07-22 16:51:38,4.1363,96.1285,78.33,85,100,3.06,light rain
215,Poroshkovo,UA,2021-07-22 16:51:38,48.6683,22.7533,74.01,74,78,4.81,broken clouds
216,Ilulissat,GL,2021-07-22 16:51:38,69.2167,-51.1,41.83,75,100,5.75,overcast clouds
217,Saint-Philippe,RE,2021-07-22 16:51:39,-21.3585,55.7679,69.35,75,51,12.57,broken clouds
218,Port-Cartier,CA,2021-07-22 16:51:39,50.0334,-66.8654,64.74,58,98,3.69,overcast clouds
219,Hawalli,KW,2021-07-22 16:51:39,29.2833,47.9972,109.49,43,20,4.61,few clouds
220,Torbay,CA,2021-07-22 16:51:39,47.6666,-52.7314,55.76,95,90,11.5,mist
221,Kyshtovka,RU,2021-07-22 16:51:39,56.555,76.6271,65.48,73,54,6.42,broken clouds
222,Lompoc,US,2021-07-22 16:51:40,34.6391,-120.4579,69.48,91,90,5.75,mist
223,Zafra,ES,2021-07-22 16:51:40,38.4167,-6.4167,99.88,8,0,14.83,clear sky
224,Yanam,IN,2021-07-22 16:51:40,16.7333,82.2167,79.2,87,100,14.5,overcast clouds
225,Jiuquan,CN,2021-07-22 16:51:40,39.7432,98.5174,83.98,28,34,9.48,scattered clouds
226,Ahipara,NZ,2021-07-22 16:51:40,-35.1667,173.1667,52.97,88,8,4.63,clear sky
227,Naujoji Akmene,LT,2021-07-22 16:51:40,56.3167,22.9,74.01,59,89,11.48,overcast clouds
228,Nuuk,GL,2021-07-22 16:47:13,64.1835,-51.7216,47.01,87,90,32.21,moderate rain
229,Iqaluit,CA,2021-07-22 16:51:41,63.7506,-68.5145,51.53,76,75,13.0,broken clouds
230,Dagda,LV,2021-07-22 16:51:41,56.0951,27.5372,66.22,59,65,4.5,broken clouds
231,Petropavl,KZ,2021-07-22 16:47:42,54.8753,69.1628,73.09,59,3,7.27,clear sky
232,Fortuna,US,2021-07-22 16:51:41,40.5982,-124.1573,56.66,94,90,6.91,overcast clouds
233,Chokurdakh,RU,2021-07-22 16:51:41,70.6333,147.9167,38.39,80,67,7.38,broken clouds
234,Olafsvik,IS,2021-07-22 16:51:42,64.8945,-23.7142,52.32,97,100,15.48,overcast clouds
235,Kenai,US,2021-07-22 16:51:42,60.5544,-151.2583,55.09,96,90,8.05,light rain
236,Wanning,CN,2021-07-22 16:51:42,18.8003,110.3967,79.56,89,100,8.61,overcast clouds
237,Tuktoyaktuk,CA,2021-07-22 16:51:42,69.4541,-133.0374,50.0,93,90,14.97,mist
238,Los Llanos De Aridane,ES,2021-07-22 16:51:42,28.6585,-17.9182,72.12,80,0,21.85,clear sky
